,x1,x2,x3,y,yn
449,-12.0,144.0,-1728.0,-5776.100000000001,-5694.023046858585
450,2.0,4.0,8.0,77.3,79.03299540034635
451,3.0,9.0,27.0,183.4,337.9070131794402
452,-4.0,16.0,-64.0,-189.70000000000005,-189.28695088955516
453,-23.0,529.0,-12167.0,-42550.200000000004,-42628.99972260648
454,-7.0,49.0,-343.0,-1084.6000000000001,-1203.2033731598556
455,-7.0,49.0,-343.0,-1084.6000000000001,-1230.7261615764605
456,5.0,25.0,125.0,648.2,609.0633425024628
457,13.0,169.0,2197.0,9131.400000000001,9017.62056522907
458,-16.0,256.0,-4096.0,-14007.699999999999,-14081.400030371786
459,-0.0,0.0,-0.0,6.7,-120.32903055800672
460,-2.0,4.0,-8.0,-23.100000000000005,164.13653821011334
461,16.0,256.0,4096.0,16632.3,16839.96911157709
462,17.0,289.0,4913.0,19833.800000000003,19958.529714149387
463,10.0,100.0,1000.0,4319.7,4461.571427690187
464,-13.0,169.0,-2197.0,-7394.200000000001,-7373.6015796703
465,-14.0,196.0,-2744.0,-9290.7,-9220.91157294806
466,7.0,49.0,343.0,1597.8,1578.3041557163763
467,5.0,25.0,125.0,648.2,823.7054518426653
468,7.0,49.0,343.0,1597.8,1588.3496828899094
469,5.0,25.0,125.0,648.2,784.1441667497566
470,19.0,361.0,6859.0,27421.800000000003,27234.11373949553
471,10.0,100.0,1000.0,4319.7,4533.366997367287
472,4.0,16.0,64.0,366.29999999999995,234.98369749405234
473,13.0,169.0,2197.0,9131.400000000001,9072.062226186934
474,17.0,289.0,4913.0,19833.800000000003,19777.894744719728
475,3.0,9.0,27.0,183.4,394.5907219848708
476,3.0,9.0,27.0,183.4,258.8297808650239
477,5.0,25.0,125.0,648.2,541.7885038322602
478,-1.0,1.0,-1.0,-2.200000000000002,-87.8596629419567
479,6.0,36.0,216.0,1051.3000000000002,1248.431367442964
480,-6.0,36.0,-216.0,-670.6999999999999,-698.2361114437272
481,-8.0,64.0,-512.0,-1643.7,-1587.1086748269204
482,-5.0,25.0,-125.0,-379.8,-200.0678363416302
483,-6.0,36.0,-216.0,-670.6999999999999,-623.3711146587525
484,-1.0,1.0,-1.0,-2.200000000000002,130.2739334197581
485,1.0,1.0,1.0,25.8,70.1623940511641
486,8.0,64.0,512.0,2309.9,2313.3928383912935
487,16.0,256.0,4096.0,16632.3,16724.337058927937
488,-9.0,81.0,-729.0,-2370.2000000000003,-2317.1264297474013
489,3.0,9.0,27.0,183.4,101.87055629187486
490,-22.0,484.0,-10648.0,-37149.1,-37255.41647657702
491,1.0,1.0,1.0,25.8,80.2594822605131
492,9.0,81.0,729.0,3209.7999999999997,3427.051981941771
493,-4.0,16.0,-64.0,-189.70000000000005,-197.82245943625375
494,3.0,9.0,27.0,183.4,86.01308678454228
495,-3.0,9.0,-27.0,-78.2,26.360109182277668
496,-8.0,64.0,-512.0,-1643.7,-1689.8041038218305
497,3.0,9.0,27.0,183.4,161.06437607216145
498,22.0,484.0,10648.0,42099.299999999996,42092.869444335265
499,-1.0,1.0,-1.0,-2.200000000000002,140.63527180492733
500,6.0,36.0,216.0,1051.3000000000002,1002.7834828137962
501,-9.0,81.0,-729.0,-2370.2000000000003,-2299.4958059044407
502,-8.0,64.0,-512.0,-1643.7,-1709.5770424700743
503,-7.0,49.0,-343.0,-1084.6000000000001,-1060.8888611577358
504,2.0,4.0,8.0,77.3,108.13618745064197
505,-14.0,196.0,-2744.0,-9290.7,-9365.310457666625
506,-4.0,16.0,-64.0,-189.70000000000005,-167.19448188528224
507,-19.0,361.0,-6859.0,-23726.200000000004,-23512.17295649138
508,-5.0,25.0,-125.0,-379.8,-538.315325310399
509,-10.0,100.0,-1000.0,-3286.3,-3321.1777092199686
510,-1.0,1.0,-1.0,-2.200000000000002,-116.86177954101136
511,8.0,64.0,512.0,2309.9,2467.587497045738
512,-17.0,289.0,-4913.0,-16872.6,-16733.536807663455
513,27.0,729.0,19683.0,76829.8,76878.30097684765
514,10.0,100.0,1000.0,4319.7,4222.357148568038
515,4.0,16.0,64.0,366.29999999999995,226.85319948401298
516,9.0,81.0,729.0,3209.7999999999997,3093.6409831598103
517,6.0,36.0,216.0,1051.3000000000002,1007.3341599153086
518,-13.0,169.0,-2197.0,-7394.200000000001,-7252.09111758665
519,12.0,144.0,1728.0,7258.3,7307.229836883524
520,5.0,25.0,125.0,648.2,584.0064556243698
521,-4.0,16.0,-64.0,-189.70000000000005,-167.6893475395142
522,-0.0,0.0,-0.0,6.7,84.89711286028822
523,-8.0,64.0,-512.0,-1643.7,-1701.5415700306053
524,14.0,196.0,2744.0,11303.300000000003,11285.215450947775
525,10.0,100.0,1000.0,4319.7,4301.164972277205
526,-6.0,36.0,-216.0,-670.6999999999999,-624.169670532778
527,-10.0,100.0,-1000.0,-3286.3,-3350.998771191247
528,1.0,1.0,1.0,25.8,-72.35485894483736
529,11.0,121.0,1331.0,5661.799999999999,5620.927415256882
530,-8.0,64.0,-512.0,-1643.7,-1638.598266334403
531,7.0,49.0,343.0,1597.8,1602.1438706649992
532,18.0,324.0,5832.0,23422.900000000005,23511.183008405536
533,5.0,25.0,125.0,648.2,591.9539895171877
534,16.0,256.0,4096.0,16632.3,16891.13409508996
535,-9.0,81.0,-729.0,-2370.2000000000003,-2413.4474838858728
536,-19.0,361.0,-6859.0,-23726.200000000004,-23803.945202332165
537,12.0,144.0,1728.0,7258.3,7339.959692018765
538,-9.0,81.0,-729.0,-2370.2000000000003,-2261.473320720279
539,-0.0,0.0,-0.0,6.7,9.660535757946464
540,17.0,289.0,4913.0,19833.800000000003,19684.107304974066
541,2.0,4.0,8.0,77.3,200.1574599421097
542,5.0,25.0,125.0,648.2,516.2716412205912
543,-5.0,25.0,-125.0,-379.8,-253.34831644415414
544,2.0,4.0,8.0,77.3,46.2230440598411
545,11.0,121.0,1331.0,5661.799999999999,5463.883623157812
546,3.0,9.0,27.0,183.4,255.28835253315017
547,26.0,676.0,17576.0,68753.3,68728.82503745219
548,10.0,100.0,1000.0,4319.7,4255.078920638148
549,5.0,25.0,125.0,648.2,630.1631971698678
550,-4.0,16.0,-64.0,-189.70000000000005,-268.1980138773694
551,-33.0,1089.0,-35937.0,-127746.2,-127807.62242456077
552,1.0,1.0,1.0,25.8,24.162640731818733
553,1.0,1.0,1.0,25.8,8.257673955161597
554,-10.0,100.0,-1000.0,-3286.3,-3111.1792553781916
555,1.0,1.0,1.0,25.8,4.487489804594521
556,2.0,4.0,8.0,77.3,-101.01919475420583
557,-7.0,49.0,-343.0,-1084.6000000000001,-1288.0985024011559
558,-13.0,169.0,-2197.0,-7394.200000000001,-7360.46752166876
559,-18.0,324.0,-5832.0,-20104.7,-20062.4284224848
560,-2.0,4.0,-8.0,-23.100000000000005,45.05025672394957
561,-7.0,49.0,-343.0,-1084.6000000000001,-882.8934555988994
562,11.0,121.0,1331.0,5661.799999999999,5648.473522077375
563,-5.0,25.0,-125.0,-379.8,-466.4816911502312
564,3.0,9.0,27.0,183.4,-30.324675828190067
565,-11.0,121.0,-1331.0,-4414.200000000001,-4379.39459789988
566,4.0,16.0,64.0,366.29999999999995,368.004641068295
567,3.0,9.0,27.0,183.4,142.44412996431518
568,-0.0,0.0,-0.0,6.7,7.318652054419418
569,-3.0,9.0,-27.0,-78.2,-148.784414364812
570,-0.0,0.0,-0.0,6.7,34.99312734332806
571,4.0,16.0,64.0,366.29999999999995,465.26639906327483
572,-7.0,49.0,-343.0,-1084.6000000000001,-986.001701316402
573,25.0,625.0,15625.0,61264.2,61536.72619552499
574,1.0,1.0,1.0,25.8,-182.60749580679823
575,-21.0,441.0,-9261.0,-32226.200000000004,-32264.507508932766
576,-8.0,64.0,-512.0,-1643.7,-1679.9464563092956
577,-17.0,289.0,-4913.0,-16872.6,-16890.011292053143
578,8.0,64.0,512.0,2309.9,2102.326842621501
579,-14.0,196.0,-2744.0,-9290.7,-9276.96743038851
580,7.0,49.0,343.0,1597.8,1484.9452734524175
581,-1.0,1.0,-1.0,-2.200000000000002,101.62499282467519
582,-3.0,9.0,-27.0,-78.2,42.94793488989454
583,-1.0,1.0,-1.0,-2.200000000000002,47.54075987480664
584,-23.0,529.0,-12167.0,-42550.200000000004,-42608.39822537195
585,13.0,169.0,2197.0,9131.400000000001,8950.94208040427
586,7.0,49.0,343.0,1597.8,1495.4861174258751
587,10.0,100.0,1000.0,4319.7,4329.4280857220365
588,-3.0,9.0,-27.0,-78.2,48.82083585198707
589,11.0,121.0,1331.0,5661.799999999999,5534.721378889046
590,-1.0,1.0,-1.0,-2.200000000000002,46.50546968144239
591,5.0,25.0,125.0,648.2,645.1115084009916
592,-5.0,25.0,-125.0,-379.8,-330.2149608406194
593,-4.0,16.0,-64.0,-189.70000000000005,82.71819813993324
594,4.0,16.0,64.0,366.29999999999995,396.59331124604375
595,6.0,36.0,216.0,1051.3000000000002,1080.471995649009
596,10.0,100.0,1000.0,4319.7,4218.764448867867
597,7.0,49.0,343.0,1597.8,1704.8096840569583
598,5.0,25.0,125.0,648.2,674.940423110538
599,13.0,169.0,2197.0,9131.400000000001,9053.367814192923
600,-12.0,144.0,-1728.0,-5776.100000000001,-5745.72704423958
601,-12.0,144.0,-1728.0,-5776.100000000001,-5758.55521606805
602,9.0,81.0,729.0,3209.7999999999997,3358.8446213724233
603,-5.0,25.0,-125.0,-379.8,-218.0115506926715
604,-6.0,36.0,-216.0,-670.6999999999999,-791.7103939555012
605,12.0,144.0,1728.0,7258.3,7328.040286990538
606,16.0,256.0,4096.0,16632.3,16670.240682174488
607,-3.0,9.0,-27.0,-78.2,-114.75762451829908
608,14.0,196.0,2744.0,11303.300000000003,11413.155199720166
609,15.0,225.0,3375.0,13796.2,13625.640011541593
610,16.0,256.0,4096.0,16632.3,16678.947681226353
611,-0.0,0.0,-0.0,6.7,179.39651241420682
612,7.0,49.0,343.0,1597.8,1595.766188084803
613,2.0,4.0,8.0,77.3,159.23155884499454
614,7.0,49.0,343.0,1597.8,1714.6754731692142
615,7.0,49.0,343.0,1597.8,1589.205540660437
616,-8.0,64.0,-512.0,-1643.7,-1798.7576164785128
617,6.0,36.0,216.0,1051.3000000000002,991.0250601035984
618,3.0,9.0,27.0,183.4,147.80804348844168
619,5.0,25.0,125.0,648.2,675.3228071876445
620,-8.0,64.0,-512.0,-1643.7,-1450.5578430226822
621,2.0,4.0,8.0,77.3,188.63637079958602
622,-10.0,100.0,-1000.0,-3286.3,-3371.3212505222573
623,-9.0,81.0,-729.0,-2370.2000000000003,-2209.2092019946563
624,3.0,9.0,27.0,183.4,214.49136186177526
625,6.0,36.0,216.0,1051.3000000000002,975.2897891548408
626,-5.0,25.0,-125.0,-379.8,-397.17954349920507
627,-4.0,16.0,-64.0,-189.70000000000005,-219.02135373407336
628,-8.0,64.0,-512.0,-1643.7,-1585.279691252773
629,7.0,49.0,343.0,1597.8,1572.6894891558438
630,13.0,169.0,2197.0,9131.400000000001,8954.637838518742
631,6.0,36.0,216.0,1051.3000000000002,1141.3586029391079
632,-8.0,64.0,-512.0,-1643.7,-1630.5400375019476
633,6.0,36.0,216.0,1051.3000000000002,1169.9578120678816
634,-4.0,16.0,-64.0,-189.70000000000005,-251.4433522263475
635,5.0,25.0,125.0,648.2,573.5200312489754
636,1.0,1.0,1.0,25.8,-44.241350410329275
637,-0.0,0.0,-0.0,6.7,136.93003886564443
638,11.0,121.0,1331.0,5661.799999999999,5604.216178091424
639,4.0,16.0,64.0,366.29999999999995,237.84204050806505
640,1.0,1.0,1.0,25.8,-56.348361241850384
641,-15.0,225.0,-3375.0,-11487.8,-11335.065843293462
642,-1.0,1.0,-1.0,-2.200000000000002,120.03141249665607
643,-1.0,1.0,-1.0,-2.200000000000002,119.38588044823189
644,6.0,36.0,216.0,1051.3000000000002,1262.3363683457817
645,-18.0,324.0,-5832.0,-20104.7,-19996.17164417831
646,1.0,1.0,1.0,25.8,-61.499176678140785
647,-0.0,0.0,-0.0,6.7,113.37155592472737
648,9.0,81.0,729.0,3209.7999999999997,3277.025380946884
649,6.0,36.0,216.0,1051.3000000000002,1029.1912719311506
650,22.0,484.0,10648.0,42099.299999999996,42057.47328759644
651,-1.0,1.0,-1.0,-2.200000000000002,25.888614298939537
652,-24.0,576.0,-13824.0,-48451.700000000004,-48486.02915914065
653,11.0,121.0,1331.0,5661.799999999999,5783.037554024947
654,-4.0,16.0,-64.0,-189.70000000000005,-114.36900046084305
655,-7.0,49.0,-343.0,-1084.6000000000001,-1065.3186187380259
656,-4.0,16.0,-64.0,-189.70000000000005,-147.01630619550545
657,9.0,81.0,729.0,3209.7999999999997,3191.5181270998387
658,-7.0,49.0,-343.0,-1084.6000000000001,-1051.657698703299
659,9.0,81.0,729.0,3209.7999999999997,3234.1971778189286
660,10.0,100.0,1000.0,4319.7,4208.823809992809
661,-7.0,49.0,-343.0,-1084.6000000000001,-918.2494769079212
662,-11.0,121.0,-1331.0,-4414.200000000001,-4435.69022242007
663,5.0,25.0,125.0,648.2,605.1864800754054
664,-12.0,144.0,-1728.0,-5776.100000000001,-5866.39653199961
665,-8.0,64.0,-512.0,-1643.7,-1602.888812398987
666,-2.0,4.0,-8.0,-23.100000000000005,182.90685541093933
667,-4.0,16.0,-64.0,-189.70000000000005,-337.41837002111305
668,-1.0,1.0,-1.0,-2.200000000000002,-19.58904464758007
669,-15.0,225.0,-3375.0,-11487.8,-11539.760887056058
670,-13.0,169.0,-2197.0,-7394.200000000001,-7272.594026923037
671,10.0,100.0,1000.0,4319.7,4336.716733932966
672,7.0,49.0,343.0,1597.8,1636.8886611579612
673,-13.0,169.0,-2197.0,-7394.200000000001,-7425.23344288012
674,11.0,121.0,1331.0,5661.799999999999,5701.340193853734
675,9.0,81.0,729.0,3209.7999999999997,3312.7961316226
676,5.0,25.0,125.0,648.2,554.0910279399492
677,-17.0,289.0,-4913.0,-16872.6,-16954.032681902936
678,-17.0,289.0,-4913.0,-16872.6,-17086.568295932833
679,8.0,64.0,512.0,2309.9,2145.4279711020868
680,-18.0,324.0,-5832.0,-20104.7,-20004.266517262517
681,5.0,25.0,125.0,648.2,571.6258528213704
682,-2.0,4.0,-8.0,-23.100000000000005,-81.27984706147818
683,9.0,81.0,729.0,3209.7999999999997,3245.205482630553
684,-0.0,0.0,-0.0,6.7,-41.919438421754386
685,5.0,25.0,125.0,648.2,735.8731135047892
686,9.0,81.0,729.0,3209.7999999999997,3207.6615185920896
687,-2.0,4.0,-8.0,-23.100000000000005,77.70923599525294
688,7.0,49.0,343.0,1597.8,1557.6290967522814
689,-13.0,169.0,-2197.0,-7394.200000000001,-7387.272027967329
690,-4.0,16.0,-64.0,-189.70000000000005,-138.69314760253803
691,-12.0,144.0,-1728.0,-5776.100000000001,-5931.6039679055575
692,-2.0,4.0,-8.0,-23.100000000000005,148.4124186275398
693,3.0,9.0,27.0,183.4,15.4808102990242
694,-2.0,4.0,-8.0,-23.100000000000005,57.03203037139457
695,12.0,144.0,1728.0,7258.3,7255.331042652336
696,-18.0,324.0,-5832.0,-20104.7,-20138.22599576394
697,16.0,256.0,4096.0,16632.3,16587.474797717943
698,-1.0,1.0,-1.0,-2.200000000000002,-79.6011423197612
699,-25.0,625.0,-15625.0,-54875.8,-54819.433238214486
700,5.0,25.0,125.0,648.2,617.4381358270559
701,3.0,9.0,27.0,183.4,333.95278025158456
702,16.0,256.0,4096.0,16632.3,16804.524018079675
703,6.0,36.0,216.0,1051.3000000000002,1122.2492992788489
704,-7.0,49.0,-343.0,-1084.6000000000001,-1074.29323827011
705,5.0,25.0,125.0,648.2,718.4063394602417
706,-3.0,9.0,-27.0,-78.2,-185.1772828777595
707,10.0,100.0,1000.0,4319.7,4273.703205029168
708,-5.0,25.0,-125.0,-379.8,-444.0731584175478
709,3.0,9.0,27.0,183.4,297.1028033012935
710,1.0,1.0,1.0,25.8,133.20391422793176
711,1.0,1.0,1.0,25.8,81.77786410496903
712,1.0,1.0,1.0,25.8,155.78933768422038
713,-3.0,9.0,-27.0,-78.2,-21.866389955998322
714,-2.0,4.0,-8.0,-23.100000000000005,-10.789095679684802
715,-0.0,0.0,-0.0,6.7,28.749272826194925
716,-8.0,64.0,-512.0,-1643.7,-1630.8638961085621
717,-18.0,324.0,-5832.0,-20104.7,-20044.7557937451
718,-12.0,144.0,-1728.0,-5776.100000000001,-5750.783696467233
719,-2.0,4.0,-8.0,-23.100000000000005,-0.33365979994837147
720,-5.0,25.0,-125.0,-379.8,-302.71123718531265
721,-7.0,49.0,-343.0,-1084.6000000000001,-1040.1701592350696
722,13.0,169.0,2197.0,9131.400000000001,9000.181490150064
723,4.0,16.0,64.0,366.29999999999995,463.3708907597636
724,-2.0,4.0,-8.0,-23.100000000000005,-147.82714659687457
725,18.0,324.0,5832.0,23422.900000000005,23622.556883422716
726,6.0,36.0,216.0,1051.3000000000002,1163.6655806199954
727,-5.0,25.0,-125.0,-379.8,-435.7218271895053
728,-0.0,0.0,-0.0,6.7,-25.371363030965508
729,3.0,9.0,27.0,183.4,157.09408403380604
730,6.0,36.0,216.0,1051.3000000000002,932.4255751930036
731,1.0,1.0,1.0,25.8,70.54606749634313
732,-18.0,324.0,-5832.0,-20104.7,-20304.282192777144
733,10.0,100.0,1000.0,4319.7,4279.218478343583
734,7.0,49.0,343.0,1597.8,1587.7034638551816
735,7.0,49.0,343.0,1597.8,1615.30668931509
736,-3.0,9.0,-27.0,-78.2,13.607352267366409
737,8.0,64.0,512.0,2309.9,2362.857637150238
738,7.0,49.0,343.0,1597.8,1556.2760007952347
739,7.0,49.0,343.0,1597.8,1639.2076562300576
740,-8.0,64.0,-512.0,-1643.7,-1452.832436520038
741,-10.0,100.0,-1000.0,-3286.3,-3275.474258514919
742,3.0,9.0,27.0,183.4,101.96118356769608
743,-1.0,1.0,-1.0,-2.200000000000002,111.54098756450993
744,10.0,100.0,1000.0,4319.7,4232.036380914397
745,7.0,49.0,343.0,1597.8,1365.3318163984475
746,10.0,100.0,1000.0,4319.7,4475.030885714602
747,16.0,256.0,4096.0,16632.3,16805.044614064675
748,-5.0,25.0,-125.0,-379.8,-362.3304501423864
749,-2.0,4.0,-8.0,-23.100000000000005,-71.4421356751799
750,-7.0,49.0,-343.0,-1084.6000000000001,-1031.369931914063
751,-1.0,1.0,-1.0,-2.200000000000002,-41.20584198063565
752,-1.0,1.0,-1.0,-2.200000000000002,-150.19028293222198
753,10.0,100.0,1000.0,4319.7,4416.895268193045
754,-8.0,64.0,-512.0,-1643.7,-1839.5519055509392
755,-13.0,169.0,-2197.0,-7394.200000000001,-7368.919349304487
756,-9.0,81.0,-729.0,-2370.2000000000003,-2458.6552740904117
757,-8.0,64.0,-512.0,-1643.7,-1644.2701414387068
758,-11.0,121.0,-1331.0,-4414.200000000001,-4471.13847033563
759,-1.0,1.0,-1.0,-2.200000000000002,-79.36449757698516
760,5.0,25.0,125.0,648.2,709.2704974298246
761,6.0,36.0,216.0,1051.3000000000002,987.2858406382263
762,-11.0,121.0,-1331.0,-4414.200000000001,-4385.579547567615
763,20.0,400.0,8000.0,31852.7,31922.537871748762
764,-10.0,100.0,-1000.0,-3286.3,-3058.3426203019667
765,-19.0,361.0,-6859.0,-23726.200000000004,-23826.984896565922
766,-3.0,9.0,-27.0,-78.2,-191.3941883728844
767,-5.0,25.0,-125.0,-379.8,-502.56182021159293
768,-16.0,256.0,-4096.0,-14007.699999999999,-13975.142793304265
769,10.0,100.0,1000.0,4319.7,4198.22867126802
770,-2.0,4.0,-8.0,-23.100000000000005,-39.32012825884237
771,-5.0,25.0,-125.0,-379.8,-552.955946876034
772,2.0,4.0,8.0,77.3,118.04285772082173
773,7.0,49.0,343.0,1597.8,1487.5819692286577
774,-3.0,9.0,-27.0,-78.2,-260.64203501567096
775,14.0,196.0,2744.0,11303.300000000003,11247.017332542526
776,-2.0,4.0,-8.0,-23.100000000000005,177.1462722637659
777,-13.0,169.0,-2197.0,-7394.200000000001,-7289.665979926636
778,2.0,4.0,8.0,77.3,125.28225792166178
779,3.0,9.0,27.0,183.4,90.9923455926978
780,16.0,256.0,4096.0,16632.3,16572.954303570816
781,-18.0,324.0,-5832.0,-20104.7,-19990.10129690577
782,2.0,4.0,8.0,77.3,-30.161306113307305
783,-12.0,144.0,-1728.0,-5776.100000000001,-5756.162869039235
784,5.0,25.0,125.0,648.2,758.7816667439852
785,7.0,49.0,343.0,1597.8,1604.1598335658996
786,12.0,144.0,1728.0,7258.3,7239.05301653903
787,4.0,16.0,64.0,366.29999999999995,495.4733101968842
788,-7.0,49.0,-343.0,-1084.6000000000001,-992.2962026102481
789,2.0,4.0,8.0,77.3,-3.985517213959781
790,-7.0,49.0,-343.0,-1084.6000000000001,-1097.515550188101
791,-15.0,225.0,-3375.0,-11487.8,-11623.924755810216
792,6.0,36.0,216.0,1051.3000000000002,1021.3279785447044
793,-1.0,1.0,-1.0,-2.200000000000002,65.97521582295388
794,-10.0,100.0,-1000.0,-3286.3,-3198.402826121055
795,2.0,4.0,8.0,77.3,59.836301232052065
796,-14.0,196.0,-2744.0,-9290.7,-9287.845954440558
797,-5.0,25.0,-125.0,-379.8,-391.4359259417836
798,2.0,4.0,8.0,77.3,93.28508682665708
799,-8.0,64.0,-512.0,-1643.7,-1606.0181970798421
800,-4.0,16.0,-64.0,-189.70000000000005,-239.70237588640464
801,21.0,441.0,9261.0,36737.8,36845.05276735755
802,2.0,4.0,8.0,77.3,360.707110642423
803,1.0,1.0,1.0,25.8,-33.29304846861369
804,10.0,100.0,1000.0,4319.7,4422.503881572162
805,-7.0,49.0,-343.0,-1084.6000000000001,-1093.7003649588164
806,-2.0,4.0,-8.0,-23.100000000000005,-51.72868017882779
807,-16.0,256.0,-4096.0,-14007.699999999999,-14017.80331083907
808,3.0,9.0,27.0,183.4,190.16358254278677
809,-3.0,9.0,-27.0,-78.2,79.71148104600347
810,-16.0,256.0,-4096.0,-14007.699999999999,-13943.049981286194
811,-25.0,625.0,-15625.0,-54875.8,-54831.18618332054
812,1.0,1.0,1.0,25.8,17.946190100624573
813,-1.0,1.0,-1.0,-2.200000000000002,75.37411059965962
814,-9.0,81.0,-729.0,-2370.2000000000003,-2234.3731070374733
815,-6.0,36.0,-216.0,-670.6999999999999,-723.3556199726728
816,-17.0,289.0,-4913.0,-16872.6,-16930.948669997615
817,6.0,36.0,216.0,1051.3000000000002,1069.0241812785941
818,-11.0,121.0,-1331.0,-4414.200000000001,-4288.309847474353
819,5.0,25.0,125.0,648.2,622.4741191060292
820,-0.0,0.0,-0.0,6.7,-166.56904138987755
821,13.0,169.0,2197.0,9131.400000000001,9119.972641120043
822,12.0,144.0,1728.0,7258.3,7078.544307851614
823,8.0,64.0,512.0,2309.9,2507.762139289371
824,-19.0,361.0,-6859.0,-23726.200000000004,-23819.51247365892
825,-2.0,4.0,-8.0,-23.100000000000005,-158.3715835389846
826,-8.0,64.0,-512.0,-1643.7,-1578.1448451114823
827,-19.0,361.0,-6859.0,-23726.200000000004,-23920.275610036155
828,14.0,196.0,2744.0,11303.300000000003,11315.674632467271
829,-11.0,121.0,-1331.0,-4414.200000000001,-4443.928078401384
830,-7.0,49.0,-343.0,-1084.6000000000001,-1009.9835997885035
831,-12.0,144.0,-1728.0,-5776.100000000001,-5743.03090709136
832,3.0,9.0,27.0,183.4,247.57177542008003
833,11.0,121.0,1331.0,5661.799999999999,5645.8764946086385
834,5.0,25.0,125.0,648.2,606.2479548929798
835,9.0,81.0,729.0,3209.7999999999997,3060.1691922465516
836,-3.0,9.0,-27.0,-78.2,-6.717828940977171
837,8.0,64.0,512.0,2309.9,2368.7560700622766
838,-6.0,36.0,-216.0,-670.6999999999999,-780.4323842753303
839,-9.0,81.0,-729.0,-2370.2000000000003,-2484.4025893301937
840,-15.0,225.0,-3375.0,-11487.8,-11426.689979846042
841,11.0,121.0,1331.0,5661.799999999999,5655.840572448901
842,-7.0,49.0,-343.0,-1084.6000000000001,-1026.615109511932
843,15.0,225.0,3375.0,13796.2,13664.774655191663
844,1.0,1.0,1.0,25.8,-133.68276747564767
845,19.0,361.0,6859.0,27421.800000000003,27415.24214332287
846,-2.0,4.0,-8.0,-23.100000000000005,-188.9705441816172
847,-14.0,196.0,-2744.0,-9290.7,-9380.337750376668
848,-0.0,0.0,-0.0,6.7,-74.84273926322169
849,-0.0,0.0,-0.0,6.7,33.689348631474395
850,-7.0,49.0,-343.0,-1084.6000000000001,-1258.7951767391446
851,-5.0,25.0,-125.0,-379.8,-457.06585128841937
852,22.0,484.0,10648.0,42099.299999999996,42169.62486704501
853,2.0,4.0,8.0,77.3,32.94050487301092
854,-1.0,1.0,-1.0,-2.200000000000002,-29.109357405201674
855,7.0,49.0,343.0,1597.8,1680.3399876432695
856,-1.0,1.0,-1.0,-2.200000000000002,-122.29620433648093
857,-4.0,16.0,-64.0,-189.70000000000005,-244.9316537147352
858,5.0,25.0,125.0,648.2,601.4197905810986
859,4.0,16.0,64.0,366.29999999999995,459.7420448477927
860,8.0,64.0,512.0,2309.9,2280.5883688112117
861,1.0,1.0,1.0,25.8,41.05372820505561
862,13.0,169.0,2197.0,9131.400000000001,8990.513767950668
863,-4.0,16.0,-64.0,-189.70000000000005,-234.4972808289449
864,4.0,16.0,64.0,366.29999999999995,408.6307035353549
865,-3.0,9.0,-27.0,-78.2,32.756277181240236
866,11.0,121.0,1331.0,5661.799999999999,5647.463432447391
867,-12.0,144.0,-1728.0,-5776.100000000001,-5949.429419638804
868,6.0,36.0,216.0,1051.3000000000002,1020.6323351307427
869,4.0,16.0,64.0,366.29999999999995,409.24951680954314
870,3.0,9.0,27.0,183.4,280.5547816860783
871,1.0,1.0,1.0,25.8,27.334280540428214
872,-2.0,4.0,-8.0,-23.100000000000005,-22.152696897242453
873,-0.0,0.0,-0.0,6.7,249.18179285683536
874,-14.0,196.0,-2744.0,-9290.7,-9297.151780771956
875,4.0,16.0,64.0,366.29999999999995,462.43114838676706
876,2.0,4.0,8.0,77.3,-9.87340080782748
877,-25.0,625.0,-15625.0,-54875.8,-54940.15063829906
878,-5.0,25.0,-125.0,-379.8,-417.9158653242592
879,4.0,16.0,64.0,366.29999999999995,413.3650024951211
880,5.0,25.0,125.0,648.2,610.5144067395776
881,-10.0,100.0,-1000.0,-3286.3,-3280.459622418521
882,8.0,64.0,512.0,2309.9,2192.860169659626
883,12.0,144.0,1728.0,7258.3,7262.414729865867
884,5.0,25.0,125.0,648.2,657.2185489264323
885,-0.0,0.0,-0.0,6.7,-30.82442649700207
886,-7.0,49.0,-343.0,-1084.6000000000001,-963.1251570055174
887,8.0,64.0,512.0,2309.9,2419.633991902003
888,-16.0,256.0,-4096.0,-14007.699999999999,-13997.650152903858
889,3.0,9.0,27.0,183.4,301.6989016483936
890,9.0,81.0,729.0,3209.7999999999997,3386.2334376494077
891,12.0,144.0,1728.0,7258.3,7281.173278676808
892,-12.0,144.0,-1728.0,-5776.100000000001,-5787.318134390587
893,7.0,49.0,343.0,1597.8,1842.9656470785396
894,-0.0,0.0,-0.0,6.7,0.441970785361244
895,1.0,1.0,1.0,25.8,-11.817962449148414
896,-19.0,361.0,-6859.0,-23726.200000000004,-23697.60330642455
897,-14.0,196.0,-2744.0,-9290.7,-9399.179270487582
898,9.0,81.0,729.0,3209.7999999999997,3246.174326662576
899,3.0,9.0,27.0,183.4,115.95721711369485
900,-18.0,324.0,-5832.0,-20104.7,-20231.879797184636
901,29.0,841.0,24389.0,94833.8,94830.22659877584
902,4.0,16.0,64.0,366.29999999999995,416.8818223510985
903,-14.0,196.0,-2744.0,-9290.7,-9226.625107637643
904,-2.0,4.0,-8.0,-23.100000000000005,-81.43709480599577
905,-2.0,4.0,-8.0,-23.100000000000005,95.5093026099893
906,21.0,441.0,9261.0,36737.8,36706.62317569022
